seed,L1-1 cover_total_m,L1-2 corr_length_km,L1-3 relief_m,L2-1 intensity_per_1e4km2,L2-3 basalt_multiplier,L3-1 p_reduced,L3-2 belt_length_km,L4-1 reach_d_km,L4-2 p_ore,L4-3 ore_multiplier,L5-2 rho_quartzite,L5-2 rho_shale,L5-2 rho_limestone,L5-2 rho_pandurra,L5-2 k_cover,L5-2 res_cover,L5-4 basement_sd,L5-4 basement_logk_sd,n_basalt,basalt_frac,reduced_frac,n_iron,basement_sd_realized,basement_logk_sd_realized,zone_km2,n_ore,Mt_total,contrast
1031,562.3984200609032,46.170455399310406,99.32320070092273,7.425449203330535,4.373854239053404,0.22748431123723672,32.73437968782493,4.404198533457933,0.3118060430628421,1.0353767187854297,2.622210025011586,2.1780094093038267,2.343176117186386,2.3966102872281367,12.227996003179637,13.799047619706968,0.08247047370398884,0.522973261544604,14,0.05081120943952802,0.22750737463126844,3,0.08043574417108726,0.5335352005901691,492.0,35,1522.6878989403433,0.4182012414746028
1032,627.2090022031763,14.589539103214927,149.47374682320358,7.707268715998934,11.224759251516279,0.13993816855337599,31.69593386376854,3.724330762663002,0.2833596153005403,3.913586284650497,2.650154329185743,2.332363037639698,2.2231976701093243,2.359843324574481,88.60480035354739,35.852767391960064,0.0554693470217851,0.8166368836067313,11,0.04476401179941003,0.13997050147492626,8,0.05539843732092683,0.7529503829313748,255.0,17,780.9154625863531,0.4344721002216714
1033,609.848344495822,40.75670538010232,138.09926234618302,7.005421957156707,10.440248360797593,0.27145953883814333,79.43680332746517,4.321118300894458,0.19319070751652972,1.84937151375046,2.654207993561531,2.3873310182019662,2.290633811036754,2.4401072468874747,10.999631466717315,44.885177636927615,0.03907923104752073,0.5859609617990005,6,0.025221238938053097,0.27146017699115044,2,0.03951231172144043,0.5927371359038303,67.0,5,615.276700487794,0.4173151049087709
1034,663.0914690629438,12.960071736262105,11.636416097965324,9.365794462872854,15.342101222018098,0.08522881004498077,34.55039426988641,2.3485103932417815,0.22322825811508795,3.7147644019262125,2.6907907323831277,2.577061306559123,2.345641568541742,2.496669868801312,12.616313939965266,137.8278555026996,0.04906773377308206,0.8964881090817719,20,0.04579646017699115,0.08525073746312685,4,0.048926140833550395,0.8343051476913375,122.0,11,230.8265923014161,0.3289436866178037
1035,431.961666557231,18.43750289409079,118.40945771628827,9.547608314802389,9.848023536995914,0.05127864110551715,122.26660899212655,7.3285782467024845,0.2798331399185052,1.9332101046899655,2.675993422521966,2.257770927843696,2.3293053227805385,2.414914940734564,11.000051434100868,334.4968163574763,0.06437534251138571,0.9996368906124099,11,0.023451327433628318,0.05132743362831858,4,0.06390277753936939,0.9541649866998239,263.0,23,1728.1290218852873,0.380383609050011
1036,422.92035070744686,36.29279837450065,74.50258955304761,2.3298621311727086,5.586784212678097,0.14285668648768074,35.90223855378171,11.971077722216975,0.26368833869943936,4.961765219243313,2.6541672305649118,2.3627400994557317,2.5396736185937963,2.537316384635379,11.080457846760059,9.299604568742986,0.04268837448817962,0.5227199280069611,1,0.0017699115044247787,0.14284660766961652,1,0.04174539085496481,0.5404487125354205,71.0,5,672.3343239588439,0.23150906655785253
1037,432.81669798511,16.444583974317222,91.35460813542007,5.637642237346025,10.848763668341649,0.23895237895034083,127.56218004417401,12.721116694314796,0.17366404178249611,2.2736704337236042,2.6436601726177584,2.5096371474043244,2.659262787625278,2.429120365793605,26.323612830119565,4.591439622300966,0.08370151701322823,0.8763835475200499,4,0.0029498525073746312,0.23893805309734514,2,0.08429421552082865,0.8243545239277605,413.0,12,627.9447026458874,0.4639849705565342
1038,434.36476425882495,11.718264968329768,59.05924039870419,5.05780692691181,10.473178073837145,0.20573139758226122,100.29809154644018,14.103437963708334,0.317113094764345,1.7471142169709526,2.6590027049890694,2.3030470177605067,2.2734561262948834,2.4682240064771825,16.647775158326425,2.518608921132806,0.07004162432325353,0.8967420714017648,8,0.03488200589970501,0.20575221238938052,3,0.06808194437192051,0.8546400153225692,1074.0,77,4640.921531675498,0.3604452538438805
1039,624.263011035972,21.67403290749644,83.08416263560933,8.094725041102913,12.877918333165393,0.27141510254390894,87.91132606423882,9.937437627325327,0.2878078866297339,2.974066107481912,2.633208365983543,2.41026803333502,2.26779854632782,2.579734613432017,39.51943377362691,6.967774358021905,0.04722890856705106,0.5689000098486293,11,0.05191740412979351,0.27146017699115044,6,0.045888461206705186,0.5613005259768633,1604.0,100,8652.534400485709,0.22514912951938015
1040,610.5665903600147,35.191494393537006,106.74947310528684,7.458814257906858,4.524541901360562,0.2576038588139528,114.1494770082496,5.998879259810234,0.22135020933895092,3.941457492093051,2.6588243568039513,2.2985458977891593,2.645373993639015,2.448563555846096,11.576293341272006,1.3077842230306451,0.05666369205853747,0.6043277391045534,11,0.03716814159292035,0.25759587020648966,3,0.05729638741779525,0.5865861817996613,599.0,43,3713.3378098635653,0.34375744568744393
1041,635.5093899249124,19.08635732738722,132.5782782807507,5.546342407219801,12.280301857470246,0.17529922822734695,120.94629206443405,10.561533334185995,0.32491690777371995,2.087553145047053,2.6727056889391974,2.4831527340411643,2.3116869019451816,2.4442192804609792,48.129954776446475,16.839901716397552,0.06012924275760892,0.5431290664129598,5,0.017551622418879056,0.17529498525073747,2,0.0599943988785837,0.568684244203767,1214.0,68,3555.830669183921,0.38980928038125073
1042,445.09296863891666,18.203826511490032,86.400549351293,7.976735138271756,4.138324972396921,0.1961514115477011,70.94325042916782,9.037382528499368,0.158682551494145,1.0586591210911798,2.6231658970789056,2.5446874394228063,2.6478205214376818,2.372572388583742,25.35400145983534,353.2661317519583,0.0839573966444013,0.9734058642865402,12,0.03871681415929203,0.19616519174041297,5,0.07966684090952872,0.9143964550728728,1045.0,36,1196.2082798450767,0.44685166963302825
1043,378.5643086898428,11.785276586530626,59.732225507206486,8.927028998787883,3.4187421295710294,0.19754829376369198,48.879883477805514,12.518477271891722,0.1875198451657945,3.949857548279041,2.6204592363924593,2.5153853560450887,2.4525387222535198,2.436485824598551,16.673771904894892,5.6450722692315205,0.05289690788084951,0.6645991993997271,10,0.04432153392330383,0.19756637168141594,4,0.05350913302681921,0.6031207247653599,1092.0,39,1949.9196498595575,0.36086773761843105
1044,324.32966915973736,39.81466851118488,4.809004906531145,9.395804830101527,14.249547335448167,0.24842749190635977,86.25037588213547,9.756359520043322,0.26083583717130493,2.3431016370639375,2.644481956855791,2.337959369326032,2.4858190053752454,2.4444141223105214,42.58422323286726,247.07423339238377,0.061628199622457865,0.8933957934057518,19,0.08731563421828908,0.24845132743362833,4,0.06041934381741962,0.8219077259504728,1969.0,122,6878.490547895629,0.37074948913588024
1045,616.966570114919,16.268829781407902,107.91454514630459,6.473605834058547,13.827367181504686,0.18702973568655923,52.6800866050751,1.626662038433112,0.11349586095509831,3.3897595327442116,2.6350938749584576,2.4661569882074983,2.2090852920305064,2.5398221073095586,53.52308402662998,53.664996171007694,0.05415002735980057,0.6396267874205738,7,0.01467551622418879,0.18702064896755163,2,0.053627991852597645,0.611537211575331,22.0,0,0.0,0.331822933857135
1046,350.7696389981849,37.022646678923685,98.24562977024604,5.747923062035185,6.309206456723005,0.1556672185126478,35.70368100074251,13.052937298307032,0.2604550392783105,4.442815221250223,2.6262294227219187,2.383882436577736,2.3684506617456647,2.4768513129112257,71.23441472015895,8.88379122037213,0.07130029964664349,0.5763187367344267,6,0.042551622418879054,0.15567846607669616,2,0.07206569993139911,0.5748994425365082,1047.0,73,4264.431163297,0.3128161622875285
1047,513.6771176633126,19.819302122951314,49.38273611324085,6.5705633125146115,14.3214638791633,0.11758431613724181,32.37996710939392,10.423754096456689,0.32043195471289454,2.534880561892413,2.676702814775368,2.518446626471004,2.6449606111235275,2.3569132243997752,24.24601264192814,955.3544965195662,0.04736517687476603,0.6070419558339768,12,0.026032448377581122,0.11762536873156341,1,0.04716416013675753,0.6187005566881086,592.0,45,4045.0208751400774,0.4994629243525486
1048,574.8741356361722,12.100445943798967,141.2265811268606,3.74592993428653,13.19138690711249,0.07502928211908795,31.251841020373295,0.34061313829187423,0.1903015322140299,2.335603215541188,2.6096922074688926,2.5320849140816937,2.6448651369389826,2.4090775436048752,93.43748829045195,137.08522144954642,0.0950453464564052,0.9894569686979084,6,0.014528023598820059,0.07507374631268436,0,0.09060296531252453,0.9653805258744136,0.0,0,0.0,0.43357893541111014
1049,410.3610238058083,24.118246966665183,116.65608794374339,7.83700864461779,8.22101062585499,0.1814868975510847,62.69602214636796,13.80745560040123,0.2857239819728511,2.3175145263151484,2.663552201679656,2.3359747126845076,2.6145609776704357,2.4612951684920774,26.281093764858987,80.14423232514046,0.04369453435301226,0.8028711364431356,6,0.019469026548672566,0.1814896755162242,3,0.04262194791461767,0.7679721546506583,579.0,41,3010.8781189998062,0.37601306684329483
